0,0.666667
0.0606061,0.663068
0.121212,0.652568
0.181818,0.635612
0.242424,0.612646
0.30303,0.584115
0.363636,0.550463
0.424242,0.512137
0.484848,0.469581
0.545455,0.423241
0.606061,0.373561
0.666667,0.320988
0.727273,0.265965
0.787879,0.20894
0.848485,0.150356
0.909091,0.0906587
0.969697,0.0302938
1.0303,-0.0302938
1.09091,-0.0906587
1.15152,-0.150356
1.21212,-0.20894
1.27273,-0.265965
1.33333,-0.320988
1.39394,-0.373561
1.45455,-0.423241
1.51515,-0.469581
1.57576,-0.512137
1.63636,-0.550463
1.69697,-0.584115
1.75758,-0.612646
1.81818,-0.635612
1.87879,-0.652568
1.93939,-0.663068
2,-0.666667
2.06061,-0.663068
2.12121,-0.652568
2.18182,-0.635612
2.24242,-0.612646
2.30303,-0.584115
2.36364,-0.550463
2.42424,-0.512137
2.48485,-0.469581
2.54545,-0.423241
2.60606,-0.373561
2.66667,-0.320988
2.72727,-0.265965
2.78788,-0.20894
2.84848,-0.150356
2.90909,-0.0906587
2.9697,-0.0302938
3.0303,0.0302938
3.09091,0.0906587
3.15152,0.150356
3.21212,0.20894
3.27273,0.265965
3.33333,0.320988
3.39394,0.373561
3.45455,0.423241
3.51515,0.469581
3.57576,0.512137
3.63636,0.550463
3.69697,0.584115
3.75758,0.612646
3.81818,0.635612
3.87879,0.652568
3.93939,0.663068
4,0.666667
4.06061,0.663068
4.12121,0.652568
4.18182,0.635612
4.24242,0.612646
4.30303,0.584115
4.36364,0.550463
4.42424,0.512137
4.48485,0.469581
4.54545,0.423241
4.60606,0.373561
4.66667,0.320988
4.72727,0.265965
4.78788,0.20894
4.84848,0.150356
4.90909,0.0906587
4.9697,0.0302938
5.0303,-0.0302938
5.09091,-0.0906587
5.15152,-0.150356
5.21212,-0.20894
5.27273,-0.265965
5.33333,-0.320988
5.39394,-0.373561
5.45455,-0.423241
5.51515,-0.469581
5.57576,-0.512137
5.63636,-0.550463
5.69697,-0.584115
5.75758,-0.612646
5.81818,-0.635612
5.87879,-0.652568
5.93939,-0.663068
6,-0.666667
